group,name,lat,lng,notes,icon,areaId
タックルベリー,渋谷ファイヤー通り店,35.66241,139.70108,東京都渋谷区神南一丁目11番5号 ダイネス壱番館渋谷Ｂ2Ｆ,shop2,TOKYO_HARUMI
タックルベリー,きぬた世田谷通り店,35.63482,139.60988,東京都世田谷区砧5-1-4 ﾒｿﾞﾝﾄﾞｰﾙ2F,shop2,TOKYO_HARUMI
タックルベリー,神田南口店,35.68993,139.77168,東京都千代田区鍛冶町1-5-1,shop2,TOKYO_HARUMI
タックルベリー,西新井店,35.78259,139.77235,東京都足立区西新井7-23-8 吉田ビル2F,shop2,TOKYO_HARUMI
タックルベリー,足立環七店,35.77888,139.79723,東京都足立区島根3-1-4,shop2,TOKYO_HARUMI
タックルベリー,蒲田店,35.56137,139.71986,東京都大田区蒲田5-29-3 酒巻ﾋﾞﾙ1F,shop2,TOKYO_HARUMI
タックルベリー,町田鶴川店,35.5883799,139.454058,東京都町田市野津田町923,shop2,TOKYO_OKUTAMA
タックルベリー,BiG Berry多摩東久留米店,35.74794,139.51509,東京都東久留米市前沢1丁目5-27 サニーヒルズ前沢1F,shop2,TOKYO_HARUMI
タックルベリー,多摩ニュータウン店,35.62342,139.39197,東京都八王子市松木51-6,shop2,TOKYO_OKUTAMA
タックルベリー,八王子めじろ台店,35.63852,139.30852,東京都八王子市椚田町592-10,shop2,TOKYO_OKUTAMA
タックルベリー,いたばし川越街道店,35.75931,139.68002,東京都板橋区東新町1-21-10 2階,shop2,TOKYO_HARUMI
タックルベリー,池袋東店,35.73351,139.71434,東京都豊島区東池袋1-44-8 パークサイドビル地下1階,shop2,TOKYO_HARUMI
セリア,ＳＯＣＯＬＡ若葉台店,35.6167851,139.4630241,東京都稲城市坂浜４－２５－１ＳＯＣＯＬＡ若葉台　３Ｆ,shop4,TOKYO_OKUTAMA
セリア,イオンタウン稲城長沼店,35.6458732,139.4964033,東京都稲城市東長沼１２１２－１イオンタウン稲城長沼内,shop4,TOKYO_OKUTAMA
セリア,西友羽村店,35.75793,139.31688,東京都羽村市五ノ神１－８－１４西友羽村店　３Ｆ,shop4,TOKYO_OKUTAMA
セリア,イトーヨーカドー四つ木店,35.73731,139.83873,東京都葛飾区四つ木２－２１－１イトーヨーカドー四つ木店　３Ｆ,shop4,TOKYO_HARUMI
セリア,いなげや金町店,35.76947,139.8616,東京都葛飾区新宿６－２－８いなげや金町店　２Ｆ,shop4,TOKYO_HARUMI
セリア,MARK　IS　葛飾かなまち店,35.76988,139.86743,東京都葛飾区東金町１－１０－１ＭＡＲＫ　ＩＳ　葛飾かなまち ３Ｆ,shop4,TOKYO_HARUMI
セリア,マルエツ松江店,35.69807,139.86911,東京都江戸川区松江１－１５－１６マルエツ松江店　２Ｆ,shop4,TOKYO_HARUMI
セリア,ラパーク瑞江店,35.69284,139.89702,東京都江戸川区瑞江２－１－２ラパーク瑞江　４Ｆ,shop4,TOKYO_HARUMI
セリア,イオン葛西店,35.66868,139.85797,東京都江戸川区西葛西３－９－１９イオン葛西店　４Ｆ,shop4,TOKYO_HARUMI
セリア,イオン船堀店,35.68566,139.85841,東京都江戸川区船堀１－１－５１イオン船堀　２Ｆ,shop4,TOKYO_HARUMI
セリア,アリオ葛西店,35.65335,139.88069,東京都江戸川区東葛西９－３－３アリオ葛西　２Ｆ,shop4,TOKYO_HARUMI
セリア,南小岩店,35.72937,139.88116,東京都江戸川区南小岩６－２７－１６Ｔｈｅ　Ｄｏｍｅ　池田ビル　２Ｆ,shop4,TOKYO_HARUMI
セリア,西友平井店,35.70665,139.84174,東京都江戸川区平井５－１５－５西友平井店　３Ｆ,shop4,TOKYO_HARUMI
セリア,カメイドクロック店,35.69574,139.82907,東京都江東区亀戸６－３１－６カメイドクロック　４Ｆ,shop4,TOKYO_HARUMI
セリア,サンドラッグ東大島店,35.68934,139.84319,東京都江東区大島８－３３－１９サンドラッグ東大島店　２Ｆ,shop4,TOKYO_HARUMI
セリア,東砂店,35.68478,139.83955,東京都江東区東砂１－３－３８,shop4,TOKYO_HARUMI
セリア,西友東陽町店,35.67403,139.81653,東京都江東区東陽４－１２－３０西友東陽町店　２Ｆ,shop4,TOKYO_HARUMI
セリア,豊洲店,35.65705,139.79845,東京都江東区豊洲３－４－８スーパービバホーム豊洲　２Ｆ,shop4,TOKYO_HARUMI
セリア,赤札堂砂町店,35.67956,139.8327,東京都江東区北砂４－２５－２赤札堂砂町店　３Ｆ,shop4,TOKYO_HARUMI
セリア,ｍｉｎａｍｏｎｉ有明店,35.63655,139.78593,東京都江東区有明１－４－３４ｍｉｎａｍｏｎｉ有明　２Ｆ,shop4,TOKYO_HARUMI
セリア,ウィング高輪ＷＥＳＴ店,35.62857,139.73698,東京都港区高輪４－１０－１８ウィング高輪ＷＥＳＴ　２Ｆ,shop4,TOKYO_HARUMI
セリア,田町センタービル店,35.64587,139.7467,東京都港区芝５－３４－７田町センタービル　Ｂ１Ｆ,shop4,TOKYO_HARUMI
セリア,アクアシティお台場店,35.6278,139.77359,東京都港区台場１－７－１アクアシティお台場　４Ｆ,shop4,TOKYO_HARUMI
セリア,いなげや荒川東日暮里店,35.72685,139.77823,東京都荒川区東日暮里５－７－６いなげや荒川東日暮里店　２Ｆ,shop4,TOKYO_HARUMI
セリア,ミーツ国分寺店,35.70069,139.48045,東京都国分寺市本町３－１－１ミーツ国分寺　３Ｆ,shop4,TOKYO_OKUTAMA
セリア,Ｏｄａｋｙｕ　ＯＸ狛江店,35.63324,139.57796,東京都狛江市元和泉１－２－１Ｏｄａｋｙｕ　ＯＸ狛江店　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,いなげや三鷹牟礼店,35.68859,139.57654,東京都三鷹市牟礼６－２－２０いなげや三鷹牟礼店　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,代官山アドレス・ディセ店,35.64916,139.70331,東京都渋谷区代官山町１７－６代官山アドレス・ディセ　３Ｆ,shop4,TOKYO_HARUMI
セリア,ﾋﾟｰｺｯｸｽﾄｱ東小金井店,35.70104,139.52144,東京都小金井市中町２－２３－２３ピーコックストア東小金井店　２Ｆ,shop4,TOKYO_HARUMI
セリア,SOCOLA武蔵小金井クロス店,35.69944,139.50548,東京都小金井市本町６－２－３０ＳＯＣＯＬＡ武蔵小金井クロス　３Ｆ,shop4,TOKYO_HARUMI
セリア,トライアル西友花小金井店,35.72786,139.51178,東京都小平市花小金井１－２－２３トライアル西友花小金井店　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,アクロスプラザ小平店,35.7152,139.47829,東京都小平市上水本町４－２２－１アクロスプラザ小平　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,西友小平店,35.73639,139.48883,東京都小平市美園町１－３３－２西友小平店　４Ｆ,shop4,TOKYO_OKUTAMA
セリア,イトーヨーカドー昭島店,35.71405,139.3600464,東京都昭島市代官山２－３－１イトーヨーカドー昭島店　３Ｆ,shop4,TOKYO_OKUTAMA
セリア,ＴＡＩＲＡＹＡ昭島店,35.7152,139.38112,東京都昭島市中神町１１４９－１ＴＡＩＲＡＹＡ昭島店　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,アクロスプラザ昭島店,35.72303,139.37399,東京都昭島市武蔵野２－１１－４０アクロスプラザ昭島内,shop4,TOKYO_OKUTAMA
セリア,ﾋﾟｰｺｯｸｽﾄｱ高田馬場店,35.71183,139.70471,東京都新宿区高田馬場１－２８－７ピーコックストア　Ｂ１Ｆ,shop4,TOKYO_HARUMI
セリア,新宿マルイアネックス店,35.69008,139.7047,東京都新宿区新宿３－１－２６新宿マルイアネックス店　４Ｆ,shop4,TOKYO_HARUMI
セリア,サミットストア高井戸東店,35.68668,139.62367,東京都杉並区高井戸東４－１－１３サミットストア高井戸東店　３Ｆ,shop4,TOKYO_HARUMI
セリア,西荻高架下店,35.70369,139.59586,東京都杉並区松庵３－４１－１西荻高架下　２Ｆ,shop4,TOKYO_HARUMI
セリア,Odakyu　OX　祖師谷店,35.64267,139.60858,東京都世田谷区砧８－１０－１Ｏｄａｋｙｕ　ＯＸ　祖師谷店　Ｂ１Ｆ,shop4,TOKYO_HARUMI
セリア,マルエツ中里店,35.63945,139.66754,東京都世田谷区上馬２－２６－２０マルエツ中里店　２Ｆ,shop4,TOKYO_HARUMI
セリア,ＳＯＣＯＬＡ用賀店,35.63429,139.6234,東京都世田谷区上用賀６－６－６ＳＯＣＯＬＡ用賀　２Ｆ,shop4,TOKYO_HARUMI
セリア,ビッグ・エー世田谷船橋店,35.65824,139.62141,東京都世田谷区船橋６－２６－８ビッグ・エー世田谷船橋店　１Ｆ,shop4,TOKYO_HARUMI
セリア,西友三軒茶屋店,35.64465,139.67021,東京都世田谷区太子堂４－２４－８西友三軒茶屋店　５Ｆ,shop4,TOKYO_HARUMI
セリア,西友清瀬店,35.77325,139.52049,東京都清瀬市元町１－４－５西友清瀬店　３Ｆ,shop4,TOKYO_HARUMI
セリア,西友ひばりヶ丘店,35.75069,139.54538,東京都西東京市住吉町３－９－８西友ひばりヶ丘店　３Ｆ,shop4,TOKYO_HARUMI
セリア,フレスポひばりが丘店,35.74469,139.54243,東京都西東京市谷戸町２－３－７フレスポひばりが丘　２Ｆ,shop4,TOKYO_HARUMI
セリア,ＬＩＶＩＮ田無店,35.72832,139.54041,東京都西東京市田無町２－１－１ＬＩＶＩＮ田無　５Ｆ,shop4,TOKYO_HARUMI
セリア,西友河辺店,35.78596,139.28471,東京都青梅市河辺町１０－９－１西友河辺店　３Ｆ,shop4,TOKYO_OKUTAMA
セリア,ノジマ青梅インター店,35.79347,139.31699,東京都青梅市新町６－１６－１５ノジマ青梅インター店　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,青梅千ヶ瀬店,35.7858,139.27162,東京都青梅市千ケ瀬町４－２８９－２,shop4,TOKYO_OKUTAMA
セリア,西友加賀鹿浜店,35.78908,139.76054,東京都足立区加賀１－３西友加賀鹿浜店　２Ｆ,shop4,TOKYO_HARUMI
セリア,オリンピック関原店,35.76906,139.78975,東京都足立区関原２－１５－４オリンピック関原店　２Ｆ,shop4,TOKYO_HARUMI
セリア,足立神明店,35.79329,139.83435,東京都足立区神明２－６－１４ＬＩＸＩＬビバ足立神明店　２Ｆ,shop4,TOKYO_HARUMI
セリア,ライフ竹の塚店,35.80111,139.78328,東京都足立区西伊興４－１－２２ライフ竹の塚店　２Ｆ,shop4,TOKYO_HARUMI
セリア,パサージオ西新井店,35.77478,139.7896,東京都足立区西新井栄町１－１７－１パサージオ　３Ｆ,shop4,TOKYO_HARUMI
セリア,西友青井店,35.77008,139.8177,東京都足立区青井３－１－１西友青井店　２Ｆ,shop4,TOKYO_HARUMI
セリア,北千住マルイ店,35.75108,139.80457,東京都足立区千住３－９２北千住マルイ　４Ｆ,shop4,TOKYO_HARUMI
セリア,ポンテポルタ千住店,35.74215,139.79526,東京都足立区千住橋戸町１－１３ポンテポルタ千住　３Ｆ,shop4,TOKYO_HARUMI
セリア,ニトリ環七梅島店,35.77822,139.80237,東京都足立区梅島２－３１－２６ニトリ環七梅島店　３Ｆ,shop4,TOKYO_HARUMI
セリア,保木間店,35.78982,139.80733,東京都足立区保木間１－９－７グリーンマークシティ保木間内,shop4,TOKYO_HARUMI
セリア,京王リトナード永山店,35.6301,139.44801,東京都多摩市永山１－１８－１京王リトナード永山　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,多摩貝取店,35.61913,139.44217,東京都多摩市貝取３－８コープ貝取店　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,ザ・スクエア聖蹟桜ヶ丘店,35.6516,139.44586,東京都多摩市関戸１－１－５ザ・スクエア聖蹟桜ヶ丘　Ｂ１Ｆ,shop4,TOKYO_OKUTAMA
セリア,多摩ｾﾝﾀｰﾏｸﾞﾚﾌﾞEAST店,35.62417,139.42345,東京都多摩市落合１－３９－１マグレブＥＡＳＴ　４Ｆ,shop4,TOKYO_OKUTAMA
セリア,クロスガーデン多摩店,35.62009,139.42334,東京都多摩市落合２－３３クロスガーデン多摩　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,浅草ＥＫＩＭＩＳＥ店,35.71185,139.79832,東京都台東区花川戸１－４－１浅草ＥＫＩＭＩＳＥ　５Ｆ,shop4,TOKYO_HARUMI
セリア,上野マルイ店,35.71087,139.77582,東京都台東区上野６－１５－１上野マルイ　７Ｆ,shop4,TOKYO_HARUMI
セリア,イトーヨーカドー大森店,35.58647,139.73343,東京都大田区大森北２－１３－１イトーヨーカドー大森店　２Ｆ,shop4,TOKYO_HARUMI
セリア,イグジットメルサ銀座店,35.67092,139.76434,東京都中央区銀座５－７－１０ＥＸＩＴＭＥＬＳＡ　５Ｆ,shop4,TOKYO_HARUMI
セリア,中野マルイ店,35.70427,139.66496,東京都中野区中野３－３４－２８中野マルイ　３Ｆ,shop4,TOKYO_HARUMI
セリア,Odakyu　OX　玉川学園店,35.56364,139.46352,東京都町田市玉川学園２－２１－９Ｏｄａｋｙｕ　ＯＸ　玉川学園店　２Ｆ,shop4,TOKYO_OKUTAMA
セリア,町田マルイ店,35.54238,139.4449,東京都町田市原町田６－１－６町田マルイ　６Ｆ,shop4,TOKYO_OKUTAMA
セリア,島忠ホームズ町田三輪店,35.57868,139.50021,東京都町田市三輪町２８１－１島忠ホームズ町田三輪店　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,コピオ多摩境店,35.60442,139.36058,東京都町田市小山ヶ丘４－５－２コピオ多摩境店　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,町田小山店,35.59391,139.37575,東京都町田市小山町９８７－１,shop4,TOKYO_OKUTAMA
セリア,西友町田店,35.54366,139.44362,東京都町田市森野１－１４－１７西友町田店　５Ｆ,shop4,TOKYO_OKUTAMA
セリア,いなげや町田成瀬台店,35.54977,139.47903,東京都町田市成瀬台２－３－１いなげや町田成瀬台店　１Ｆ,shop4,TOKYO_OKUTAMA
セリア,キッチンコート西調布店,35.65365,139.53113,東京都調布市下石原３－１１－１キッチンコート西調布店　２Ｆ,shop4,TOKYO_HARUMI
セリア,島忠ホームズ仙川店,35.65909,139.58626,東京都調布市若葉町２－１－７島忠ホームズ仙川店　１Ｆ,shop4,TOKYO_HARUMI
セリア,西友調布店,35.65371,139.54408,東京都調布市小島町１－１０－１西友調布店　４Ｆ,shop4,TOKYO_HARUMI
セリア,いなげや調布仙川店,35.66561,139.58347,東京都調布市仙川町３－４－１,shop4,TOKYO_HARUMI
セリア,コープ調布染地店,35.6399,139.55704,東京都調布市染地３－１－８１５コープ調布染地店　２Ｆ,shop4,TOKYO_HARUMI
セリア,島忠ホームズ小平店,35.73857,139.51025,東京都東久留米市前沢５－３３－１７島忠ホームズ小平店　１Ｆ,shop4,TOKYO_HARUMI
セリア,サンドラッグ滝山団地店,35.74485,139.50525,東京都東久留米市滝山４－１－４０サンドラッグ滝山団地店　２Ｆ,shop4,TOKYO_HARUMI
セリア,クルネ東久留米店,35.75971,139.51143,東京都東久留米市野火止１－３－３東久留米ショッピングセンター　クルネ　２Ｆ,shop4,TOKYO_HARUMI
セリア,西友久米川店,35.74976,139.47214,東京都東村山市栄町２－３－４西友久米川店　６Ｆ,shop4,TOKYO_HARUMI
